status,seed,target_deterministic_share,lexical_variation,p_transform,realized_det_pct,weighted_ads,unweighted_ads,cross_company_consistency,n_products_train,n_train_lines,n_test_lines,rules_whole_set_accuracy,rules_coverage,retrieval_whole_set_accuracy,retrieval_coverage,retrieval_cutoff_used,paired_diff_point,paired_diff_ci_low,paired_diff_ci_high,empirical_winner,r3_selected_mechanism,r3_agrees_with_empirical,elapsed_seconds
ok,31020,0.2,True,0.3,0.5690140845070423,0.7515923566878981,0.849763495532708,0.6688280383800104,710,5495,1296,0.5054012345679012,0.6983024691358025,0.6489197530864198,1.0,75,-0.1435185185185186,-0.16435185185185186,-0.12268518518518523,retrieval,llm_required,,3.797
ok,31001,0.3,False,0.0,0.6485013623978202,0.7451217406320152,0.8736066611462524,0.6834978080654457,734,5791,1628,0.7242014742014742,0.957002457002457,0.7192874692874693,1.0,75,0.004914004914004844,0.0,0.010442260442260376,tie,llm_required,,2.37
ok,31002,0.3,False,0.0,0.5838587641866331,0.7581540596807772,0.8533421029156207,0.6662233162026351,793,5764,1513,0.7666886979510905,0.9669530733641771,0.7594183740912095,1.0,75,0.007270323859881023,0.0026437541308658163,0.012557832121612655,tie,llm_required,,2.27
ok,31003,0.3,False,0.0,0.6297760210803689,0.7751507457949858,0.8754269853959231,0.6611428209308967,759,6302,1646,0.7818955042527339,0.9641555285540705,0.7794653705953828,1.0,75,0.002430133657351119,-0.0012150668286755595,0.0060753341433779084,tie,llm_required,,3.841
ok,31004,0.3,False,0.0,0.5887290167865707,0.8065113408424626,0.8593674010866181,0.6804402173333133,834,6481,1733,0.7888055395268321,0.9717253317945759,0.7841892671667628,1.0,75,0.004616272360069229,0.0005770340450086398,0.009232544720138569,tie,llm_required,,2.717
ok,31005,0.3,False,0.0,0.6105417276720352,0.7839292579777009,0.862278423246493,0.704482645040077,683,5202,1306,0.7419601837672282,0.9624808575803981,0.7327718223583461,1.0,75,0.009188361408882018,0.003828483920367498,0.015313935681470103,tie,llm_required,,2.012
ok,31006,0.3,False,0.0,0.6171003717472119,0.7661082474226805,0.8630423944170001,0.6960687229558269,807,6208,1710,0.7467836257309941,0.9590643274853801,0.7397660818713451,1.0,75,0.007017543859649034,0.0029239766081871066,0.011695906432748537,tie,llm_required,,2.754
ok,31007,0.3,False,0.0,0.5975757575757575,0.7734208117180348,0.8619680317853763,0.684977863365224,825,6554,1878,0.7657082002129926,0.9659211927582535,0.7614483493077743,1.0,75,0.004259850905218299,0.0010649627263046302,0.007987220447284282,tie,llm_required,,3.92
ok,31008,0.3,False,0.0,0.6411837237977805,0.7853367433930094,0.8743072517116582,0.674201490451057,811,5865,1607,0.7560672059738643,0.9589296826384568,0.7523335407591786,1.0,75,0.0037336652146857663,-0.001244555071561959,0.009334163036714305,tie,llm_required,,2.368
ok,31009,0.3,False,0.0,0.6463878326996197,0.7977710233029381,0.8786928080686013,0.6998543888496342,789,4935,1508,0.7619363395225465,0.9615384615384616,0.7579575596816976,1.0,75,0.003978779840848823,-0.0006631299734747298,0.008620689655172487,tie,llm_required,,2.188
ok,31010,0.3,False,0.0,0.6277278562259306,0.8038809831824062,0.8709658274411557,0.6784591514292739,779,7730,1937,0.7816210635002582,0.9654104284976768,0.7769747031491998,1.0,75,0.004646360351058365,0.0005162622612286949,0.008776458440887924,tie,llm_required,,3.77
ok,31011,0.3,False,0.0,0.6231884057971014,0.7980069598228409,0.8713921393315558,0.6920385762225338,828,6322,1613,0.7761934283942964,0.9621822690638562,0.7675139491630503,1.0,75,0.008679479231246123,0.004339739615623062,0.013639181649101051,tie,llm_required,,2.801
ok,31012,0.3,False,0.0,0.6258503401360545,0.7820020222446916,0.8658879807916242,0.6512273366159604,735,4945,1305,0.7440613026819923,0.9532567049808429,0.7379310344827587,1.0,75,0.006130268199233679,0.0,0.01226053639846747,tie,llm_required,,2.157
ok,31013,0.3,False,0.0,0.6248382923673997,0.7643402592789913,0.8659112266383101,0.6547368970612187,773,5631,1524,0.7513123359580053,0.9573490813648294,0.7486876640419947,1.0,75,0.002624671916010568,-0.0006561679790026975,0.006561679790026198,tie,llm_required,,2.369
ok,31014,0.3,False,0.0,0.5693069306930693,0.769069069069069,0.8551093939307404,0.6503195429368888,808,6660,1697,0.7754861520329994,0.9646434885091337,0.7760754272245138,1.0,75,-0.0005892751915144157,-0.004124926340601021,0.0029463759575720783,tie,llm_required,,3.896
ok,31015,0.3,False,0.0,0.5793548387096774,0.7572200772200772,0.8559991003291788,0.6605889102139864,775,6475,1715,0.7877551020408163,0.9644314868804664,0.7842565597667639,1.0,75,0.0034985422740524408,-0.0005830903790088326,0.008163265306122436,tie,llm_required,,2.507
ok,31016,0.3,False,0.0,0.6172680412371134,0.7646478595383704,0.8671006026216804,0.6860308392475821,776,5069,1333,0.7434358589647412,0.9534883720930233,0.72768192048012,1.0,75,0.015753938484621144,0.00900225056264059,0.023255813953488413,tie,llm_required,,2.111
